Station ID,Station Name,Date,Flow
9570,EAST MIDDLE DITCH,9/17/09,0
9570,EAST MIDDLE DITCH,9/21/09,6.112018232
9570,EAST MIDDLE DITCH,9/22/09,6.112018232
9570,EAST MIDDLE DITCH,9/23/09,6.666171502
9570,EAST MIDDLE DITCH,9/24/09,7.18819424
9570,EAST MIDDLE DITCH,9/25/09,7.807702868
9570,EAST MIDDLE DITCH,9/26/09,7.807702868
9570,EAST MIDDLE DITCH,9/27/09,7.806377163
9570,EAST MIDDLE DITCH,9/28/09,7.752082872
9570,EAST MIDDLE DITCH,9/29/09,7.647413062
9570,EAST MIDDLE DITCH,9/30/09,7.647413062
9570,EAST MIDDLE DITCH,10/1/09,7.663577256
9570,EAST MIDDLE DITCH,10/2/09,7.660025278
9570,EAST MIDDLE DITCH,10/3/09,7.647413062
9570,EAST MIDDLE DITCH,10/4/09,7.647413062
9570,EAST MIDDLE DITCH,10/5/09,7.647413062
9570,EAST MIDDLE DITCH,10/6/09,7.647413062
9570,EAST MIDDLE DITCH,10/7/09,7.67244432
9570,EAST MIDDLE DITCH,10/8/09,7.821019454
9570,EAST MIDDLE DITCH,10/9/09,7.816597161
9570,EAST MIDDLE DITCH,10/10/09,7.807702868
9570,EAST MIDDLE DITCH,10/11/09,7.807702868
9570,EAST MIDDLE DITCH,10/12/09,7.901983835
9570,EAST MIDDLE DITCH,10/13/09,8.061589181
9570,EAST MIDDLE DITCH,10/14/09,7.836251071
9570,EAST MIDDLE DITCH,10/15/09,7.831417924
9570,EAST MIDDLE DITCH,10/16/09,7.813831774
9570,EAST MIDDLE DITCH,10/17/09,7.807702868
9570,EAST MIDDLE DITCH,10/18/09,7.807702868
9570,EAST MIDDLE DITCH,10/19/09,7.807702868
9570,EAST MIDDLE DITCH,10/21/09,7.80802003
9570,EAST MIDDLE DITCH,10/22/09,8.535538977
9570,EAST MIDDLE DITCH,10/23/09,9.129889063
9570,EAST MIDDLE DITCH,10/24/09,9.132610797
9570,EAST MIDDLE DITCH,10/25/09,9.132610797
9570,EAST MIDDLE DITCH,10/26/09,9.132610797
9570,EAST MIDDLE DITCH,10/27/09,9.132610797
9570,EAST MIDDLE DITCH,10/28/09,9.13725712
9570,EAST MIDDLE DITCH,10/29/09,9.132610797
9570,EAST MIDDLE DITCH,10/30/09,9.132610797
9570,EAST MIDDLE DITCH,10/31/09,9.132610797
9570,EAST MIDDLE DITCH,11/1/09,9.132610797
9570,EAST MIDDLE DITCH,11/2/09,9.132610797
9570,EAST MIDDLE DITCH,11/3/09,9.231283529
9570,EAST MIDDLE DITCH,11/4/09,9.303452515
9570,EAST MIDDLE DITCH,11/5/09,9.773117485
9570,EAST MIDDLE DITCH,11/6/09,10.1746713
9570,EAST MIDDLE DITCH,11/7/09,10.1746713
9570,EAST MIDDLE DITCH,11/8/09,10.26533244
9570,EAST MIDDLE DITCH,11/9/09,10.35227795
9570,EAST MIDDLE DITCH,11/10/09,10.35227795
9570,EAST MIDDLE DITCH,11/11/09,10.35227795
9570,EAST MIDDLE DITCH,11/12/09,10.35227795
9570,EAST MIDDLE DITCH,11/13/09,10.35227795
9570,EAST MIDDLE DITCH,11/14/09,10.35178219
9570,EAST MIDDLE DITCH,11/15/09,10.2620513
9570,EAST MIDDLE DITCH,11/16/09,10.24935701
9570,EAST MIDDLE DITCH,11/17/09,10.29326113
9570,EAST MIDDLE DITCH,11/18/09,10.35227795
9570,EAST MIDDLE DITCH,11/19/09,10.34370812
9570,EAST MIDDLE DITCH,11/20/09,10.25710882
9570,EAST MIDDLE DITCH,11/21/09,9.998178312
9570,EAST MIDDLE DITCH,11/22/09,10.00551164
9570,EAST MIDDLE DITCH,11/23/09,9.998178312
9570,EAST MIDDLE DITCH,11/24/09,9.998178312
9570,EAST MIDDLE DITCH,11/25/09,9.998178312
9570,EAST MIDDLE DITCH,11/26/09,9.998178312
9570,EAST MIDDLE DITCH,11/27/09,9.998178312
9570,EAST MIDDLE DITCH,11/28/09,9.998178312
9570,EAST MIDDLE DITCH,11/29/09,9.998178312
9570,EAST MIDDLE DITCH,11/30/09,10.05177233
9570,EAST MIDDLE DITCH,12/1/09,10.1965153
9570,EAST MIDDLE DITCH,12/2/09,10.34521334
9570,EAST MIDDLE DITCH,12/3/09,10.10067619
9570,EAST MIDDLE DITCH,12/4/09,10.00739076
9570,EAST MIDDLE DITCH,12/5/09,9.998178312
9570,EAST MIDDLE DITCH,12/6/09,9.998242348
9570,EAST MIDDLE DITCH,12/7/09,9.999177329
9570,EAST MIDDLE DITCH,12/8/09,9.998178312
9570,EAST MIDDLE DITCH,12/9/09,9.997045753
9570,EAST MIDDLE DITCH,12/10/09,9.960375059
9570,EAST MIDDLE DITCH,12/11/09,9.998178312
9570,EAST MIDDLE DITCH,12/12/09,10.03546063
9570,EAST MIDDLE DITCH,12/13/09,10.3912658
9570,EAST MIDDLE DITCH,12/14/09,10.32522837
9570,EAST MIDDLE DITCH,12/15/09,10.15311522
9570,EAST MIDDLE DITCH,12/16/09,10.18988586
9570,EAST MIDDLE DITCH,12/17/09,10.30163958
9570,EAST MIDDLE DITCH,12/18/09,10.28513221
9570,EAST MIDDLE DITCH,12/21/09,10.19353944
9570,EAST MIDDLE DITCH,12/22/09,10.19219664
9570,EAST MIDDLE DITCH,12/23/09,10.14796918
9570,EAST MIDDLE DITCH,12/24/09,10.05587556
9570,EAST MIDDLE DITCH,12/25/09,9.998178312
9570,EAST MIDDLE DITCH,12/26/09,9.998178312
9570,EAST MIDDLE DITCH,12/27/09,9.998178312
9570,EAST MIDDLE DITCH,12/28/09,9.998178312
9570,EAST MIDDLE DITCH,12/29/09,9.998178312
9570,EAST MIDDLE DITCH,12/30/09,9.998178312
9570,EAST MIDDLE DITCH,12/31/09,9.998178312
9570,EAST MIDDLE DITCH,1/2/10,9.998178312
9570,EAST MIDDLE DITCH,1/3/10,9.998178312
9570,EAST MIDDLE DITCH,1/4/10,9.998178312
9570,EAST MIDDLE DITCH,1/5/10,10.02759381
9570,EAST MIDDLE DITCH,1/6/10,10.01143687
9570,EAST MIDDLE DITCH,1/7/10,10.07135531
9570,EAST MIDDLE DITCH,1/8/10,10.01155086
9570,EAST MIDDLE DITCH,1/9/10,9.998178312
9570,EAST MIDDLE DITCH,1/10/10,9.999516882
9570,EAST MIDDLE DITCH,1/11/10,10.03279571
9570,EAST MIDDLE DITCH,1/12/10,10.17325393
9570,EAST MIDDLE DITCH,1/13/10,10.1746713
9570,EAST MIDDLE DITCH,1/14/10,10.20242623
9570,EAST MIDDLE DITCH,1/15/10,10.2665753
9570,EAST MIDDLE DITCH,1/16/10,10.38785836
9570,EAST MIDDLE DITCH,1/17/10,10.35881324
9570,EAST MIDDLE DITCH,1/18/10,10.35227795
9570,EAST MIDDLE DITCH,1/19/10,10.35227795
9570,EAST MIDDLE DITCH,1/20/10,10.35227795
9570,EAST MIDDLE DITCH,1/21/10,10.35227795
9570,EAST MIDDLE DITCH,1/22/10,10.35227795
9570,EAST MIDDLE DITCH,1/23/10,10.20361001
9570,EAST MIDDLE DITCH,1/24/10,10.17983284
9570,EAST MIDDLE DITCH,1/25/10,10.21246391
9570,EAST MIDDLE DITCH,1/26/10,10.1746713
9570,EAST MIDDLE DITCH,1/27/10,10.35159389
9570,EAST MIDDLE DITCH,1/28/10,10.18246107
9570,EAST MIDDLE DITCH,1/29/10,10.1746713
9570,EAST MIDDLE DITCH,1/30/10,10.17609761
9570,EAST MIDDLE DITCH,1/31/10,10.1746713
