Station ID,Station Name,Date,Flow
9571,WEST MIDDLE DITCH,9/21/09,0.998454639
9571,WEST MIDDLE DITCH,9/22/09,1.032032241
9571,WEST MIDDLE DITCH,9/23/09,1.451111511
9571,WEST MIDDLE DITCH,9/24/09,4.910083858
9571,WEST MIDDLE DITCH,9/25/09,6.138693468
9571,WEST MIDDLE DITCH,9/26/09,6.150915208
9571,WEST MIDDLE DITCH,9/27/09,6.39509652
9571,WEST MIDDLE DITCH,9/28/09,6.204014593
9571,WEST MIDDLE DITCH,9/29/09,5.867735114
9571,WEST MIDDLE DITCH,9/30/09,5.824447357
9571,WEST MIDDLE DITCH,10/1/09,6.128169487
9571,WEST MIDDLE DITCH,10/2/09,6.134680433
9571,WEST MIDDLE DITCH,10/3/09,6.126107141
9571,WEST MIDDLE DITCH,10/4/09,6.11235299
9571,WEST MIDDLE DITCH,10/5/09,5.935096543
9571,WEST MIDDLE DITCH,10/6/09,5.991871756
9571,WEST MIDDLE DITCH,10/7/09,6.177878472
9571,WEST MIDDLE DITCH,10/8/09,7.06976103
9571,WEST MIDDLE DITCH,10/9/09,6.755347983
9571,WEST MIDDLE DITCH,10/10/09,6.28698175
9571,WEST MIDDLE DITCH,10/11/09,6.267928388
9571,WEST MIDDLE DITCH,10/12/09,7.1431322
9571,WEST MIDDLE DITCH,10/13/09,7.590582776
9571,WEST MIDDLE DITCH,10/14/09,6.521799775
9571,WEST MIDDLE DITCH,10/15/09,6.853051629
9571,WEST MIDDLE DITCH,10/16/09,6.531382423
9571,WEST MIDDLE DITCH,10/17/09,6.269002598
9571,WEST MIDDLE DITCH,10/18/09,6.224040886
9571,WEST MIDDLE DITCH,10/19/09,6.185157388
9571,WEST MIDDLE DITCH,10/21/09,6.43823478
9571,WEST MIDDLE DITCH,10/22/09,5.85176719
9571,WEST MIDDLE DITCH,10/23/09,5.363269924
9571,WEST MIDDLE DITCH,10/24/09,5.488007408
9571,WEST MIDDLE DITCH,10/25/09,5.408984958
9571,WEST MIDDLE DITCH,10/26/09,5.458526006
9571,WEST MIDDLE DITCH,10/27/09,5.584867719
9571,WEST MIDDLE DITCH,10/28/09,5.816533381
9571,WEST MIDDLE DITCH,10/29/09,5.630915712
9571,WEST MIDDLE DITCH,10/30/09,5.691448697
9571,WEST MIDDLE DITCH,10/31/09,5.67604245
9571,WEST MIDDLE DITCH,11/1/09,5.692777053
9571,WEST MIDDLE DITCH,11/2/09,5.695920548
9571,WEST MIDDLE DITCH,11/3/09,5.746194522
9571,WEST MIDDLE DITCH,11/4/09,5.820070592
9571,WEST MIDDLE DITCH,11/5/09,5.141298524
9571,WEST MIDDLE DITCH,11/6/09,4.641565981
9571,WEST MIDDLE DITCH,11/7/09,4.756853961
9571,WEST MIDDLE DITCH,11/8/09,5.068119454
9571,WEST MIDDLE DITCH,11/9/09,5.145573497
9571,WEST MIDDLE DITCH,11/10/09,5.223580265
9571,WEST MIDDLE DITCH,11/11/09,5.298345827
9571,WEST MIDDLE DITCH,11/12/09,5.463661382
9571,WEST MIDDLE DITCH,11/13/09,5.458681196
9571,WEST MIDDLE DITCH,11/14/09,5.226076166
9571,WEST MIDDLE DITCH,11/15/09,4.975727408
9571,WEST MIDDLE DITCH,11/16/09,4.961943184
9571,WEST MIDDLE DITCH,11/17/09,4.992458669
9571,WEST MIDDLE DITCH,11/18/09,5.016966428
9571,WEST MIDDLE DITCH,11/19/09,4.975727408
9571,WEST MIDDLE DITCH,11/20/09,4.994875615
9571,WEST MIDDLE DITCH,11/21/09,4.975727408
9571,WEST MIDDLE DITCH,11/22/09,5.024055384
9571,WEST MIDDLE DITCH,11/23/09,4.989867435
9571,WEST MIDDLE DITCH,11/24/09,4.979047664
9571,WEST MIDDLE DITCH,11/25/09,4.995033954
9571,WEST MIDDLE DITCH,11/26/09,5.063086599
9571,WEST MIDDLE DITCH,11/27/09,5.087624821
9571,WEST MIDDLE DITCH,11/28/09,5.115345637
9571,WEST MIDDLE DITCH,11/29/09,5.110962305
9571,WEST MIDDLE DITCH,11/30/09,5.327122799
9571,WEST MIDDLE DITCH,12/1/09,5.883110025
9571,WEST MIDDLE DITCH,12/2/09,6.068298631
9571,WEST MIDDLE DITCH,12/3/09,5.451642091
9571,WEST MIDDLE DITCH,12/4/09,5.095426831
9571,WEST MIDDLE DITCH,12/5/09,5.113566267
9571,WEST MIDDLE DITCH,12/6/09,5.239623418
9571,WEST MIDDLE DITCH,12/7/09,5.403907893
9571,WEST MIDDLE DITCH,12/8/09,5.497660497
9571,WEST MIDDLE DITCH,12/9/09,5.367718885
9571,WEST MIDDLE DITCH,12/10/09,5.227719694
9571,WEST MIDDLE DITCH,12/11/09,5.26898626
9571,WEST MIDDLE DITCH,12/12/09,5.564343476
9571,WEST MIDDLE DITCH,12/13/09,6.833472821
9571,WEST MIDDLE DITCH,12/14/09,6.680927464
