SystemName,SNAKE VALLEY
StationName,CLAY SPRING
Units,Mean daily discharge in CFS
DateStart,2014
DateEnd,2024
Date,Flow
01/01/2014,0.2660541773189
01/02/2014,0.2698301414969
01/03/2014,0.2769728178554
01/04/2014,0.2692082698252
01/05/2014,0.264733722
01/06/2014,0.2648354371506
01/07/2014,0.272837029
01/08/2014,0.2708422818794
01/09/2014,0.2728518081781
01/10/2014,0.2694450786904
01/11/2014,0.2710056929751
01/12/2014,0.2681039738995
01/13/2014,0.264733722
01/14/2014,0.264733722
01/15/2014,0.264733722
01/16/2014,0.2651496389445
01/17/2014,0.2680397719714
01/18/2014,0.2664951875482
01/19/2014,0.2698541298775
01/20/2014,0.264733722
01/21/2014,0.2667736365577
01/22/2014,0.2730723558347
01/23/2014,0.26662280192
01/24/2014,0.264733722
01/25/2014,0.2661833702124
01/26/2014,0.2710695818514
01/27/2014,0.2704435154047
01/28/2014,0.2676132698978
01/29/2014,0.2741809814483
01/30/2014,0.278504436944
01/31/2014,0.274587623515
02/01/2014,0.2659614098695
02/02/2014,0.2703072160829
02/03/2014,0.2725729758987
02/04/2014,0.2678445103567
02/05/2014,0.2624329160498
02/06/2014,0.2721353459916
02/07/2014,0.2689497082993
02/08/2014,0.2663905740244
02/09/2014,0.2696507496719
02/10/2014,0.267782351098
02/11/2014,0.2667496112677
02/12/2014,0.2693172964902
02/14/2014,0.2550052453417
02/15/2014,0.2697203724615
02/16/2014,0.267907045021
02/17/2014,0.2682013022873
02/18/2014,0.2663955770916
02/19/2014,0.2717815088292
02/20/2014,0.264733722
02/21/2014,0.2646854542288
02/22/2014,0.264733722
02/23/2014,0.264733722
02/24/2014,0.2646797756675
02/25/2014,0.2659297090415
02/26/2014,0.2669884078389
02/27/2014,0.2724417832144
02/28/2014,0.2733120006263
03/01/2014,0.2694682066143
03/02/2014,0.264733722
03/03/2014,0.2646827221657
03/04/2014,0.2664164993422
03/05/2014,0.2684071498739
03/06/2014,0.287137201486
03/07/2014,0.2812705544398
03/08/2014,0.2811943190334
03/09/2014,0.2812000365584
03/10/2014,0.2884914262198
03/11/2014,0.2812323466045
03/12/2014,0.2816987358883
03/13/2014,0.2865703876686
03/14/2014,0.2843930289163
03/15/2014,0.281238197
03/16/2014,0.2831427733338
03/17/2014,0.290902564257
03/18/2014,0.281238197
03/19/2014,0.281238197
04/02/2014,0.29834186
04/21/2014,0.2811327662259
04/22/2014,0.2868664497036
04/23/2014,0.2739468163446
04/24/2014,0.2673545468164
04/25/2014,0.272837029
04/26/2014,0.2732763250175
04/27/2014,0.2753491716992
04/28/2014,0.272837029
04/30/2014,0.272837029
05/01/2014,0.2746132927812
05/02/2014,0.2788771992985
05/03/2014,0.281238197
05/04/2014,0.281238197
05/05/2014,0.2800882874909
05/07/2014,0.2732196997722
05/08/2014,0.2636637435989
05/09/2014,0.2701939220502
05/10/2014,0.2922361262614
05/11/2014,0.2873044035028
05/12/2014,0.2815256671341
05/13/2014,0.2803024523799
05/14/2014,0.2837719354826
05/15/2014,0.2865342977364
05/16/2014,0.2902535872187
05/17/2014,0.2950586459773
05/18/2014,0.29834186
05/19/2014,0.29834186
05/20/2014,0.29834186
05/21/2014,0.2922174337552
05/22/2014,0.289639365
05/27/2014,0.2850293673548
05/28/2014,0.2878432935682
05/29/2014,0.2851185966252
05/30/2014,0.2811589960447
05/31/2014,0.2786248900438
06/01/2014,0.2686692092108
06/02/2014,0.264733722
06/03/2014,0.264733722
06/04/2014,0.264733722
06/05/2014,0.264733722
06/06/2014,0.264733722
06/07/2014,0.264733722
06/08/2014,0.264733722
06/09/2014,0.2677379709816
06/10/2014,0.2714915171818
06/11/2014,0.272837029
06/12/2014,0.2716867352446
06/13/2014,0.272837029
06/14/2014,0.2715082915109
