SystemName,SNAKE VALLEY
StationName,KELL SPRING
Units,Mean daily discharge in CFS
DateStart,2014
DateEnd,2024
Date,Flow
01/01/2014,0.1492715224582
01/02/2014,0.1513737342877
01/03/2014,0.1502458318785
01/04/2014,0.1514950284091
01/05/2014,0.1607992242133
01/06/2014,0.1588161392957
01/07/2014,0.1554705503666
01/08/2014,0.1530457853905
01/09/2014,0.1534824000524
01/10/2014,0.1466364758036
01/11/2014,0.142794542747
01/12/2014,0.1416584525471
01/13/2014,0.1457183356595
01/14/2014,0.1452148164336
01/15/2014,0.1474203474162
01/16/2014,0.1476966218575
01/17/2014,0.1476871404289
01/18/2014,0.148835479864
01/19/2014,0.1495633068737
01/20/2014,0.1496402195827
01/21/2014,0.1489680763213
01/22/2014,0.148446910014
01/23/2014,0.1493425974252
01/24/2014,0.1509665162929
01/25/2014,0.1532864910901
01/26/2014,0.1536124521573
01/27/2014,0.1470434587421
01/28/2014,0.1423147926808
01/29/2014,0.1403469797486
01/30/2014,0.1481414013296
01/31/2014,0.1561958798883
02/01/2014,0.163585986704
02/02/2014,0.1712072626307
02/03/2014,0.1690445974947
02/04/2014,0.161867645136
02/05/2014,0.1752975827526
02/06/2014,0.1702754560929
02/07/2014,0.1550705856643
02/08/2014,0.1473014436497
02/09/2014,0.1470053177521
02/10/2014,0.1470670436715
02/11/2014,0.1474955106868
02/12/2014,0.1481205232355
02/13/2014,0.1429858211552
02/14/2014,0.1407615546218
02/15/2014,0.1328723229895
02/16/2014,0.1416756993007
02/17/2014,0.1508667009272
02/18/2014,0.1531021314776
02/19/2014,0.1456478658537
02/20/2014,0.1431049091544
02/21/2014,0.1402312543798
02/22/2014,0.139474152319
02/23/2014,0.1418592441556
02/24/2014,0.1405931368255
02/25/2014,0.1461826151431
02/26/2014,0.122589519365
02/27/2014,0.1443374451754
02/28/2014,0.1431870324461
03/01/2014,0.1456279501748
03/02/2014,0.1508943890056
03/03/2014,0.1166030375874
03/04/2014,0.148182
03/05/2014,0.145464
03/06/2014,0.141136
03/07/2014,0.1307849155287
03/08/2014,0.1435080627611
03/09/2014,0.1400277886967
03/10/2014,0.134262729458
03/11/2014,0.1441354565634
03/12/2014,0.139677734375
03/13/2014,0.1392469011872
03/14/2014,0.1357426233438
03/15/2014,0.134650925035
03/16/2014,0.1359380976182
03/17/2014,0.142345
03/18/2014,0.1406304010999
03/19/2014,0.1388827361208
03/20/2014,0.148592
03/21/2014,0.136543
03/22/2014,0.136071
03/23/2014,0.1372156996138
03/24/2014,0.1416165949026
