Station ID,Station Name,Date,Flow
9589,TWIN SPRINGS (SOUTH),5/26/10,1.221701843
9589,TWIN SPRINGS (SOUTH),5/27/10,1.168958443
9589,TWIN SPRINGS (SOUTH),5/28/10,1.188902139
9589,TWIN SPRINGS (SOUTH),5/29/10,1.178908649
9589,TWIN SPRINGS (SOUTH),5/30/10,1.498722483
9589,TWIN SPRINGS (SOUTH),5/31/10,1.183692145
9589,TWIN SPRINGS (SOUTH),6/1/10,1.18040145
9589,TWIN SPRINGS (SOUTH),6/2/10,1.187881577
9589,TWIN SPRINGS (SOUTH),6/3/10,1.18608485
9589,TWIN SPRINGS (SOUTH),6/4/10,1.371359598
9589,TWIN SPRINGS (SOUTH),6/5/10,1.184390383
9589,TWIN SPRINGS (SOUTH),6/7/10,1.177507745
9589,TWIN SPRINGS (SOUTH),6/8/10,1.180157771
9589,TWIN SPRINGS (SOUTH),6/9/10,1.183895524
9589,TWIN SPRINGS (SOUTH),6/10/10,1.182095351
9589,TWIN SPRINGS (SOUTH),6/11/10,1.162429574
9589,TWIN SPRINGS (SOUTH),6/12/10,1.166493924
9589,TWIN SPRINGS (SOUTH),6/13/10,1.161448353
9589,TWIN SPRINGS (SOUTH),6/14/10,1.164269799
9589,TWIN SPRINGS (SOUTH),6/15/10,1.164254281
9589,TWIN SPRINGS (SOUTH),6/16/10,1.163165217
9589,TWIN SPRINGS (SOUTH),6/17/10,1.162989222
9589,TWIN SPRINGS (SOUTH),6/18/10,1.164109054
9589,TWIN SPRINGS (SOUTH),6/19/10,1.167622713
9589,TWIN SPRINGS (SOUTH),6/20/10,1.165083632
9589,TWIN SPRINGS (SOUTH),6/21/10,1.167622713
9589,TWIN SPRINGS (SOUTH),6/22/10,1.161338657
9589,TWIN SPRINGS (SOUTH),6/23/10,1.167622713
9589,TWIN SPRINGS (SOUTH),6/24/10,1.165959306
9589,TWIN SPRINGS (SOUTH),6/25/10,1.166044016
9589,TWIN SPRINGS (SOUTH),6/26/10,1.166046224
9589,TWIN SPRINGS (SOUTH),6/27/10,1.16558966
9589,TWIN SPRINGS (SOUTH),6/28/10,1.167358321
9589,TWIN SPRINGS (SOUTH),6/29/10,1.167622713
9589,TWIN SPRINGS (SOUTH),6/30/10,1.160821808
9589,TWIN SPRINGS (SOUTH),7/1/10,1.332702398
9589,TWIN SPRINGS (SOUTH),7/2/10,1.375657195
9589,TWIN SPRINGS (SOUTH),7/3/10,1.141065887
9589,TWIN SPRINGS (SOUTH),7/4/10,1.147458384
