Station ID,Station Name,Date,Flow
9572,CLAY SPRING,11/18/09,0.35886884
9572,CLAY SPRING,11/19/09,0.35321883
9572,CLAY SPRING,11/20/09,0.35925591
9572,CLAY SPRING,11/21/09,0.35813993
9572,CLAY SPRING,11/22/09,0.35760513
9572,CLAY SPRING,11/23/09,0.35302167
9572,CLAY SPRING,11/24/09,0.35297311
9572,CLAY SPRING,11/25/09,0.35331644
9572,CLAY SPRING,11/26/09,0.35567094
9572,CLAY SPRING,11/27/09,0.36244512
9572,CLAY SPRING,11/28/09,0.36032511
9572,CLAY SPRING,11/29/09,0.35397388
9572,CLAY SPRING,11/30/09,0.35465855
9572,CLAY SPRING,12/1/09,0.36047098
9572,CLAY SPRING,12/2/09,0.35920474
9572,CLAY SPRING,12/3/09,0.35414553
9572,CLAY SPRING,12/4/09,0.35830141
9572,CLAY SPRING,12/5/09,0.36232264
9572,CLAY SPRING,12/6/09,0.36194833
9572,CLAY SPRING,12/7/09,0.36277847
9572,CLAY SPRING,12/8/09,0.35642923
9572,CLAY SPRING,12/9/09,0.35348474
9572,CLAY SPRING,12/10/09,0.35343089
9572,CLAY SPRING,12/11/09,0.35527821
9572,CLAY SPRING,12/12/09,0.35791216
9572,CLAY SPRING,12/13/09,0.35999671
9572,CLAY SPRING,12/14/09,0.35250021
9572,CLAY SPRING,12/15/09,0.35284315
9572,CLAY SPRING,12/16/09,0.35371054
9572,CLAY SPRING,12/17/09,0.35405981
9572,CLAY SPRING,12/18/09,0.35564312
9572,CLAY SPRING,12/21/09,0.36274875
9572,CLAY SPRING,12/22/09,0.36275532
9572,CLAY SPRING,12/23/09,0.35435318
9572,CLAY SPRING,12/24/09,0.35331644
9572,CLAY SPRING,12/25/09,0.35415736
9572,CLAY SPRING,12/26/09,0.35402853
9572,CLAY SPRING,12/27/09,0.35466162
9572,CLAY SPRING,12/28/09,0.35424404
9572,CLAY SPRING,12/29/09,0.35907766
9572,CLAY SPRING,12/30/09,0.3575913
9572,CLAY SPRING,12/31/09,0.35300927
9572,CLAY SPRING,1/2/10,0.35425145
9572,CLAY SPRING,1/3/10,0.35324265
9572,CLAY SPRING,1/4/10,0.35463319
9572,CLAY SPRING,1/5/10,0.35485714
9572,CLAY SPRING,1/6/10,0.35469891
9572,CLAY SPRING,1/7/10,0.35339419
9572,CLAY SPRING,1/8/10,0.3534677
9572,CLAY SPRING,1/9/10,0.35354485
9572,CLAY SPRING,1/10/10,0.3535463
9572,CLAY SPRING,1/11/10,0.35424262
9572,CLAY SPRING,1/12/10,0.35824415
9572,CLAY SPRING,1/13/10,0.35957221
9572,CLAY SPRING,1/14/10,0.35369059
9572,CLAY SPRING,1/15/10,0.35515845
9572,CLAY SPRING,1/16/10,0.36058542
9572,CLAY SPRING,1/17/10,0.36101724
9572,CLAY SPRING,1/18/10,0.36073951
9572,CLAY SPRING,1/19/10,0.36239608
9572,CLAY SPRING,1/20/10,0.36265657
9572,CLAY SPRING,1/21/10,0.36342417
9572,CLAY SPRING,1/22/10,0.36188195
9572,CLAY SPRING,1/23/10,0.35481664
9572,CLAY SPRING,1/24/10,0.35331644
9572,CLAY SPRING,1/25/10,0.35469315
9572,CLAY SPRING,1/26/10,0.35886366
9572,CLAY SPRING,1/27/10,0.35860144
9572,CLAY SPRING,1/28/10,0.35589373
9572,CLAY SPRING,1/29/10,0.35716042
9572,CLAY SPRING,1/30/10,0.35998868
9572,CLAY SPRING,1/31/10,0.3597433
9572,CLAY SPRING,2/1/10,0.3568902
9572,CLAY SPRING,2/2/10,0.35947087
9572,CLAY SPRING,2/3/10,0.36100185
9572,CLAY SPRING,2/4/10,0.3573627
9572,CLAY SPRING,2/5/10,0.35595476
9572,CLAY SPRING,2/6/10,0.35881558
9572,CLAY SPRING,2/7/10,0.36026051
9572,CLAY SPRING,2/8/10,0.35572652
9572,CLAY SPRING,2/9/10,0.35699987
9572,CLAY SPRING,2/10/10,0.35702735
9572,CLAY SPRING,2/11/10,0.35463658
9572,CLAY SPRING,2/12/10,0.35478768
9572,CLAY SPRING,2/13/10,0.35417321
9572,CLAY SPRING,2/14/10,0.35434573
9572,CLAY SPRING,2/15/10,0.35626791
9572,CLAY SPRING,2/16/10,0.35437231
9572,CLAY SPRING,2/17/10,0.35714767
9572,CLAY SPRING,2/18/10,0.35907572
9572,CLAY SPRING,2/19/10,0.36131082
9572,CLAY SPRING,2/20/10,0.36069141
9572,CLAY SPRING,2/21/10,0.35753155
9572,CLAY SPRING,2/22/10,0.35391432
9572,CLAY SPRING,2/23/10,0.35331644
9572,CLAY SPRING,2/24/10,0.35675653
9572,CLAY SPRING,2/25/10,0.35400933
9572,CLAY SPRING,2/26/10,0.35501193
9572,CLAY SPRING,2/27/10,0.36152817
9572,CLAY SPRING,2/28/10,0.35677482
9572,CLAY SPRING,3/1/10,0.35357562
9572,CLAY SPRING,3/2/10,0.35731804
9572,CLAY SPRING,3/3/10,0.35773796
9572,CLAY SPRING,3/4/10,0.35926838
9572,CLAY SPRING,3/5/10,0.35342064
9572,CLAY SPRING,3/6/10,0.35430062
9572,CLAY SPRING,3/7/10,0.35909993
9572,CLAY SPRING,3/8/10,0.356655
9572,CLAY SPRING,3/9/10,0.35932902
9572,CLAY SPRING,3/10/10,0.35598156
9572,CLAY SPRING,3/11/10,0.35325262
9572,CLAY SPRING,3/12/10,0.35492986
9572,CLAY SPRING,3/13/10,0.35854331
9572,CLAY SPRING,3/14/10,0.35337694
9572,CLAY SPRING,3/15/10,0.35310423
9572,CLAY SPRING,3/16/10,0.35331644
9572,CLAY SPRING,3/17/10,0.35555305
9572,CLAY SPRING,3/18/10,0.35758941
9572,CLAY SPRING,3/19/10,0.35372259
9572,CLAY SPRING,3/20/10,0.35331644
9572,CLAY SPRING,3/21/10,0.35331644
9572,CLAY SPRING,3/22/10,0.35742762
9572,CLAY SPRING,3/23/10,0.35356623
9572,CLAY SPRING,3/24/10,0.35350389
9572,CLAY SPRING,3/25/10,0.35854842
9572,CLAY SPRING,3/26/10,0.35710573
9572,CLAY SPRING,3/29/10,0.358186
9572,CLAY SPRING,3/30/10,0.36129935
9572,CLAY SPRING,3/31/10,0.35712342
9572,CLAY SPRING,4/1/10,0.35431602
9572,CLAY SPRING,4/2/10,0.35425276
9572,CLAY SPRING,4/3/10,0.35472008
9572,CLAY SPRING,4/4/10,0.35513162
9572,CLAY SPRING,4/5/10,0.36114453
9572,CLAY SPRING,4/6/10,0.35479152
9572,CLAY SPRING,4/7/10,0.35387418
9572,CLAY SPRING,4/8/10,0.36155222
9572,CLAY SPRING,4/9/10,0.36225469
9572,CLAY SPRING,4/10/10,0.36271472
9572,CLAY SPRING,4/11/10,0.36228829
9572,CLAY SPRING,4/12/10,0.36281336
9572,CLAY SPRING,4/13/10,0.36138018
9572,CLAY SPRING,4/14/10,0.35917847
9572,CLAY SPRING,4/15/10,0.35811301
9572,CLAY SPRING,4/16/10,0.36112309
9572,CLAY SPRING,4/17/10,0.36133211
9572,CLAY SPRING,4/18/10,0.36225469
9572,CLAY SPRING,4/19/10,0.36259971
9572,CLAY SPRING,4/20/10,0.36294329
9572,CLAY SPRING,4/21/10,0.36333791
9572,CLAY SPRING,4/22/10,0.36277415
9572,CLAY SPRING,4/23/10,0.35925522
9572,CLAY SPRING,4/24/10,0.35709577
9572,CLAY SPRING,4/25/10,0.35726506
9572,CLAY SPRING,4/26/10,0.35843281
9572,CLAY SPRING,4/27/10,0.35456239
9572,CLAY SPRING,4/28/10,0.32500534
9572,CLAY SPRING,4/29/10,0.32406503
9572,CLAY SPRING,4/30/10,0.32237054
9572,CLAY SPRING,5/1/10,0.32408406
9572,CLAY SPRING,5/2/10,0.3208695
9572,CLAY SPRING,5/3/10,0.32907247
9572,CLAY SPRING,5/4/10,0.35997009
9572,CLAY SPRING,5/5/10,0.36279549
9572,CLAY SPRING,5/6/10,0.35718612
9572,CLAY SPRING,5/7/10,0.35680457
9572,CLAY SPRING,5/8/10,0.36222782
9572,CLAY SPRING,5/9/10,0.36283535
9572,CLAY SPRING,5/10/10,0.36173573
9572,CLAY SPRING,5/11/10,0.36240397
9572,CLAY SPRING,5/12/10,0.35799579
